,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,renovated_last_20,age
335,260000.0,4,2.5,1960,5238,2.0,0,0,3_Average,7_Average,0,12
336,559900.0,3,2.75,2930,5569,1.0,0,0,3_Average,9_Better,0,11
337,791500.0,4,2.0,1510,3500,1.5,0,0,5_Very_Good,7_Average,0,104
338,265000.0,3,1.75,1420,8250,1.0,0,0,3_Average,7_Average,0,61
339,245000.0,3,1.75,1740,11547,1.0,0,0,3_Average,7_Average,0,61
340,485000.0,4,1.75,2560,43995,2.0,0,0,4_Good,7_Average,0,53
341,684000.0,4,3.5,3040,8414,2.0,0,0,3_Average,9_Better,0,5
342,425000.0,3,1.75,2500,6840,1.0,0,0,3_Average,8_Good,0,58
343,309600.0,4,1.75,1275,20000,1.0,0,0,4_Good,6_Low_Average,0,24
344,552250.0,4,2.5,2580,5823,2.0,0,0,3_Average,8_Good,0,13
345,165000.0,4,1.0,1000,7134,1.0,0,0,3_Average,6_Low_Average,0,72
346,239900.0,4,1.0,1000,7134,1.0,0,0,3_Average,6_Low_Average,0,72
347,320000.0,2,1.0,1070,32633,1.0,0,0,4_Good,6_Low_Average,0,85
348,206600.0,3,2.0,1390,13464,1.0,0,0,4_Good,7_Average,0,28
349,387000.0,4,1.75,2500,7690,1.0,0,0,3_Average,7_Average,0,42
351,855000.0,4,2.75,2270,10460,2.0,0,0,3_Average,9_Better,0,50
352,315000.0,3,1.0,1900,14400,1.0,0,0,4_Good,7_Average,0,61
353,437500.0,2,1.0,990,3120,1.0,0,1,5_Very_Good,7_Average,0,108
354,252000.0,4,1.5,1550,19800,1.0,0,0,4_Good,7_Average,0,46
355,375000.0,4,1.75,2200,7475,1.0,0,0,5_Very_Good,7_Average,0,60
356,300000.0,4,2.5,1910,4862,2.0,0,0,3_Average,7_Average,0,10
357,420000.0,4,1.0,1750,9600,1.5,0,0,4_Good,7_Average,0,61
358,900000.0,3,1.0,1330,77972,1.0,0,0,3_Average,7_Average,0,87
359,679900.0,3,2.5,2440,5750,2.0,0,1,3_Average,9_Better,0,15
360,463000.0,3,2.5,1640,29970,2.0,0,0,3_Average,7_Average,0,23
361,380000.0,5,2.5,2760,11340,2.0,0,0,4_Good,9_Better,0,37
362,329500.0,4,2.5,1820,7912,2.0,0,0,3_Average,7_Average,0,21
363,604950.0,3,2.5,2110,5608,1.0,0,0,3_Average,8_Good,0,2
364,795000.0,5,2.5,3040,9570,1.0,0,1,4_Good,8_Good,0,49
365,465000.0,3,2.0,1840,40438,2.0,0,0,3_Average,7_Average,0,21
366,673000.0,4,2.5,2990,10400,2.0,0,0,3_Average,9_Better,0,13
367,810000.0,4,2.5,3520,15420,2.0,0,0,3_Average,10_Very_Good,0,24
368,785000.0,4,2.75,2440,69415,1.0,0,0,4_Good,8_Good,0,26
369,338000.0,4,3.0,2090,7500,1.0,0,0,3_Average,7_Average,0,29
370,280000.0,3,2.25,1430,7222,2.0,0,0,3_Average,7_Average,0,22
371,315000.0,4,2.25,2180,10754,1.0,0,0,5_Very_Good,7_Average,0,61
372,530000.0,4,2.25,2180,10754,1.0,0,0,5_Very_Good,7_Average,0,61
373,380000.0,5,3.0,3450,9914,2.0,0,0,3_Average,9_Better,0,11
374,297000.0,3,2.25,1450,7562,2.0,0,0,3_Average,7_Average,0,21
375,730000.0,4,2.5,3230,7331,2.0,0,0,3_Average,10_Very_Good,0,11
376,450000.0,3,1.75,1640,13500,1.0,0,0,3_Average,7_Average,0,75
377,275000.0,3,3.0,1590,7750,1.0,0,0,3_Average,7_Average,0,18
378,595000.0,4,2.0,2020,2849,2.0,0,0,3_Average,7_Average,0,55
379,435000.0,3,1.5,1300,3348,1.5,0,0,3_Average,7_Average,1,111
381,950000.0,3,3.0,4040,14338,2.0,0,0,3_Average,10_Very_Good,0,29
382,389000.0,4,2.25,2130,5337,2.0,0,0,3_Average,7_Average,0,14
383,560000.0,4,2.25,2550,7800,1.0,0,0,3_Average,8_Good,0,47
384,1350000.0,5,3.5,4800,14984,2.0,0,1,3_Average,11_Excellent,0,17
385,799000.0,4,2.25,2510,11585,2.0,0,0,4_Good,8_Good,0,46
386,365500.0,3,2.0,1410,9600,1.0,0,0,4_Good,7_Average,0,32
387,252350.0,3,2.0,1650,7352,1.0,0,0,3_Average,7_Average,0,36
388,403950.0,4,2.5,2120,13780,2.0,0,0,3_Average,8_Good,0,22
389,385000.0,4,1.5,2040,10726,1.0,0,0,3_Average,7_Average,0,61
390,345000.0,4,1.0,1550,7620,1.5,0,0,3_Average,7_Average,0,58
391,490000.0,3,2.75,1980,3128,2.0,0,0,4_Good,9_Better,0,36
392,330000.0,3,2.5,1600,26977,2.0,0,0,3_Average,8_Good,0,10
393,927000.0,4,2.75,3300,12090,2.0,0,0,3_Average,8_Good,0,62
394,1120000.0,4,2.5,3840,16619,2.0,0,1,4_Good,10_Very_Good,0,32
395,330000.0,2,1.0,1220,10000,1.0,0,0,5_Very_Good,7_Average,0,65
396,530000.0,5,2.25,2720,8800,1.0,0,0,4_Good,7_Average,0,57
398,378750.0,3,2.5,2160,3000,1.5,0,0,3_Average,7_Average,1,106
399,269900.0,4,1.75,1530,8750,1.5,0,0,4_Good,7_Average,0,47
400,557000.0,3,3.5,1710,2096,2.0,0,0,3_Average,8_Good,0,7
401,360000.0,4,1.75,3730,16980,1.0,0,0,4_Good,7_Average,0,41
402,352000.0,2,1.0,940,5000,1.0,0,0,4_Good,7_Average,0,78
403,437000.0,3,2.5,1750,22357,2.0,0,0,3_Average,8_Good,0,21
404,322500.0,4,2.5,1820,6753,2.0,0,0,3_Average,7_Average,0,21
405,650000.0,3,3.25,1510,2000,2.0,0,0,3_Average,9_Better,0,14
406,450000.0,3,2.0,1290,1213,3.0,0,0,3_Average,8_Good,0,14
407,278500.0,3,2.0,1570,5250,1.0,0,0,3_Average,7_Average,0,17
408,364950.0,4,2.5,1930,6957,2.0,0,0,3_Average,8_Good,0,20
409,840000.0,4,3.5,2840,40139,1.0,0,1,4_Good,10_Very_Good,0,29
410,268000.0,3,2.5,1550,8134,2.0,0,0,3_Average,7_Average,0,24
411,517534.0,2,1.0,833,143947,1.0,0,0,3_Average,5_Fair,0,9
412,632925.0,3,2.5,2990,32239,2.0,0,0,4_Good,8_Good,0,37
413,577500.0,3,2.5,2000,7251,2.0,0,0,3_Average,9_Better,0,20
414,339000.0,4,1.5,2390,7480,1.5,0,1,3_Average,7_Average,0,95
415,570000.0,3,1.75,2910,37461,1.0,0,0,4_Good,7_Average,0,48
416,563500.0,4,1.75,2085,174240,1.0,0,0,3_Average,7_Average,0,51
417,423000.0,4,2.25,2200,9351,1.0,0,0,5_Very_Good,7_Average,0,53
418,355000.0,3,2.25,1860,5028,2.0,0,0,3_Average,8_Good,0,3
419,1550000.0,5,4.25,6070,171626,2.0,0,0,3_Average,12_Luxury,0,16
420,482000.0,2,1.0,950,3960,1.0,0,0,3_Average,7_Average,0,74
421,625000.0,3,1.75,1600,9135,1.0,0,0,5_Very_Good,7_Average,0,60
422,538000.0,3,2.5,2250,11632,2.0,0,0,3_Average,8_Good,0,27
423,380000.0,3,2.5,2280,10255,2.0,0,0,4_Good,8_Good,0,30
424,375000.0,2,1.0,940,5120,1.0,0,0,3_Average,7_Average,0,106
425,245000.0,3,2.5,1530,8500,1.0,0,0,5_Very_Good,7_Average,0,19
426,310000.0,5,1.75,2190,27260,1.0,0,0,4_Good,7_Average,0,68
427,1300000.0,3,2.0,2350,15021,1.0,0,0,4_Good,8_Good,0,39
428,397000.0,4,2.0,1440,7680,1.0,0,0,3_Average,7_Average,0,44
429,365000.0,3,2.5,2200,4052,2.0,0,0,3_Average,8_Good,0,10
430,328500.0,4,3.0,2290,8250,2.0,0,0,3_Average,9_Better,0,25
431,988000.0,4,3.0,4040,19700,2.0,0,0,3_Average,11_Excellent,0,28
432,1000000.0,4,2.5,2610,3277,1.5,0,0,5_Very_Good,8_Good,0,93
433,237000.0,3,2.5,1490,2138,2.0,0,0,3_Average,7_Average,0,10
434,525000.0,4,2.5,2450,5280,2.0,0,0,3_Average,8_Good,0,12
435,749000.0,4,2.5,1710,9627,1.0,0,0,3_Average,9_Better,1,39
436,722500.0,5,2.5,4870,11800,2.0,0,0,3_Average,10_Very_Good,0,32
437,843000.0,3,2.5,3130,8750,2.0,0,0,3_Average,10_Very_Good,0,24
438,438000.0,2,2.0,1270,1372,3.0,0,0,3_Average,8_Good,0,15
439,578000.0,3,1.75,2120,10875,1.0,0,1,3_Average,8_Good,0,38
440,227950.0,3,1.5,1670,8230,1.0,0,0,5_Very_Good,7_Average,0,61
441,196000.0,3,2.25,2070,11576,2.0,0,0,3_Average,7_Average,0,41
442,641000.0,2,1.0,1420,5332,1.0,0,0,3_Average,8_Good,0,62
443,350000.0,3,1.5,1250,219978,1.0,0,0,4_Good,6_Low_Average,0,35
444,205000.0,3,1.0,940,7980,1.0,0,0,4_Good,7_Average,0,55
445,400000.0,3,1.75,1920,9102,1.0,0,0,3_Average,7_Average,0,47
446,1030000.0,3,2.5,3545,9816,1.0,0,0,3_Average,10_Very_Good,0,10
447,505000.0,3,2.0,1260,5460,1.0,0,0,3_Average,7_Average,0,43
448,475000.0,5,2.5,2340,7200,1.0,0,0,3_Average,7_Average,0,40
449,520000.0,3,2.25,2590,9263,1.0,0,0,5_Very_Good,8_Good,0,38
450,1450000.0,3,4.5,3970,24920,2.0,0,1,3_Average,10_Very_Good,0,38
451,333500.0,3,1.75,1220,9732,1.0,0,0,3_Average,7_Average,0,50
452,232000.0,3,1.0,1400,10403,1.0,0,0,4_Good,6_Low_Average,0,39
453,691100.0,3,2.75,2360,16117,1.0,0,0,4_Good,8_Good,0,32
454,811000.0,3,1.75,1870,9897,1.0,0,0,4_Good,8_Good,0,55
455,551000.0,3,2.5,2830,5802,2.0,0,0,3_Average,9_Better,0,14
456,496500.0,3,2.5,2260,3640,2.0,0,0,3_Average,8_Good,0,21
457,705000.0,3,3.0,1970,20978,2.0,1,1,4_Good,9_Better,0,35
458,578000.0,4,2.5,3140,9225,1.0,0,1,5_Very_Good,9_Better,0,49
459,255000.0,3,1.75,1240,8659,1.0,0,0,5_Very_Good,7_Average,0,29
460,1050000.0,4,3.5,3450,7832,2.0,0,0,3_Average,10_Very_Good,0,8
461,348000.0,3,2.25,2570,8491,2.0,0,0,4_Good,8_Good,0,26
462,230000.0,3,2.0,1510,3413,2.0,0,0,3_Average,7_Average,0,30
463,359500.0,4,2.25,2390,11250,2.0,0,0,3_Average,9_Better,0,27
464,330000.0,3,1.0,980,7000,1.0,0,0,3_Average,6_Low_Average,0,62
466,465000.0,3,1.75,1480,6360,1.0,0,0,3_Average,7_Average,0,61
467,325000.0,4,2.5,1850,7324,2.0,0,0,3_Average,8_Good,0,18
468,340500.0,3,2.0,2270,28025,1.0,0,0,4_Good,7_Average,0,68
469,342500.0,3,2.5,1810,5192,2.0,0,0,3_Average,8_Good,0,22
470,290900.0,2,2.0,1610,17600,2.0,0,0,3_Average,6_Low_Average,0,85
471,868700.0,3,4.25,3840,6161,2.0,0,0,3_Average,10_Very_Good,0,15
472,1200000.0,4,2.75,4110,8400,2.0,0,1,3_Average,9_Better,0,87
473,1150000.0,4,3.25,4190,10259,2.0,0,0,3_Average,11_Excellent,0,15
474,859900.0,4,2.75,3390,6298,2.0,0,0,3_Average,9_Better,0,4
475,520000.0,4,2.25,1890,3006,2.0,0,0,3_Average,7_Average,0,12
476,460000.0,3,2.5,1610,2527,2.0,0,1,3_Average,9_Better,0,10
477,438924.0,3,1.5,1050,4590,1.0,0,0,3_Average,7_Average,0,66
478,315000.0,2,1.0,630,6550,1.0,0,0,3_Average,5_Fair,0,97
479,590000.0,4,2.75,2910,10650,1.0,0,1,3_Average,8_Good,0,40
480,378500.0,4,1.75,1700,8640,1.0,0,0,3_Average,7_Average,0,60
481,328500.0,3,2.5,1950,8130,2.0,0,0,4_Good,9_Better,0,25
482,849950.0,3,3.0,2990,9773,2.0,0,0,4_Good,8_Good,0,42
483,525000.0,3,1.5,1350,6000,1.0,0,1,3_Average,7_Average,0,65
484,1390000.0,4,3.25,4860,181319,2.5,0,0,3_Average,9_Better,0,22
485,295000.0,4,2.5,2160,7725,1.0,0,0,4_Good,8_Good,0,37
486,1070000.0,6,3.5,4860,11793,2.0,0,0,3_Average,11_Excellent,0,17
487,207950.0,2,2.0,890,5000,1.0,0,0,3_Average,6_Low_Average,0,98
488,699900.0,4,2.75,2810,7302,2.0,0,0,3_Average,9_Better,0,13
489,1280000.0,5,2.5,3400,9500,2.0,0,1,4_Good,8_Good,0,38
490,452000.0,4,1.5,1580,7350,1.0,0,0,4_Good,7_Average,0,52
491,370000.0,3,2.0,1680,5036,1.0,0,1,4_Good,7_Average,0,28
492,232000.0,3,1.75,1300,11230,1.0,0,0,5_Very_Good,7_Average,0,47
493,669950.0,5,2.5,2820,14062,2.0,0,0,4_Good,7_Average,0,55
494,397500.0,3,2.0,1510,6710,1.0,0,0,3_Average,7_Average,0,43
495,490000.0,2,2.5,1230,1391,2.0,0,0,3_Average,8_Good,0,11
496,725000.0,4,2.0,2110,4140,2.0,0,0,3_Average,9_Better,1,90
497,299000.0,3,2.75,3080,19635,1.0,0,1,4_Good,7_Average,0,57
498,625000.0,2,1.5,1490,5750,1.5,0,0,4_Good,7_Average,0,115
499,437500.0,3,2.5,2120,4500,2.0,0,0,3_Average,7_Average,0,15
500,650000.0,4,2.5,3180,5438,2.0,0,0,3_Average,9_Better,0,12
501,475000.0,2,1.0,1490,3825,1.0,0,0,3_Average,7_Average,0,86
502,342000.0,3,2.0,1930,11947,1.0,0,0,4_Good,8_Good,0,49
503,1200000.0,4,2.5,2770,7800,2.0,0,0,3_Average,10_Very_Good,0,16
504,280000.0,3,1.5,1670,11610,1.0,0,0,4_Good,7_Average,0,52
505,240000.0,2,1.75,1330,7200,1.0,0,0,3_Average,7_Average,0,22
506,529000.0,3,1.0,1210,3328,1.5,0,0,4_Good,7_Average,0,91
507,442000.0,3,1.0,1190,5100,1.0,0,0,4_Good,7_Average,0,74
508,615000.0,2,1.0,1540,6872,1.0,0,0,4_Good,7_Average,0,69
509,1490000.0,4,3.75,4030,10800,2.0,0,0,3_Average,10_Very_Good,0,9
510,585000.0,4,1.75,2430,7559,1.0,0,0,4_Good,8_Good,0,34
511,480000.0,4,2.5,2600,7787,2.0,0,0,3_Average,8_Good,0,10
512,1100000.0,5,3.5,4410,57063,2.0,0,0,4_Good,9_Better,0,25
513,290000.0,4,1.0,1330,8184,1.5,0,0,3_Average,7_Average,0,66
514,615000.0,3,1.75,1900,5000,1.0,0,0,5_Very_Good,7_Average,0,64
515,300000.0,2,1.0,1100,7680,1.0,0,0,4_Good,7_Average,0,65
516,308000.0,3,1.0,1980,39150,1.5,0,0,3_Average,6_Low_Average,0,83
517,750000.0,3,2.5,2400,7745,2.0,0,0,3_Average,9_Better,0,14
518,2250000.0,4,2.25,4760,8036,2.5,0,0,5_Very_Good,9_Better,0,99
519,890000.0,4,3.25,3180,194278,2.0,0,0,3_Average,10_Very_Good,0,10
520,288000.0,3,1.0,1190,7560,1.0,0,0,5_Very_Good,6_Low_Average,0,57
521,190000.0,2,1.0,630,6000,1.0,0,0,3_Average,6_Low_Average,1,72
522,515000.0,5,3.0,2530,5105,1.0,0,0,3_Average,8_Good,0,10
523,235000.0,4,1.5,1690,11054,1.0,0,0,4_Good,5_Fair,0,85
524,275000.0,2,1.0,940,5000,1.0,0,0,3_Average,6_Low_Average,0,64
525,727500.0,2,2.0,1240,9119,1.0,0,0,4_Good,7_Average,0,63
526,650000.0,4,2.5,3040,6587,2.0,0,0,3_Average,7_Average,0,12
528,365000.0,4,1.0,1590,7085,1.5,0,0,3_Average,6_Low_Average,0,71
529,662000.0,3,1.75,2500,36947,1.0,0,0,3_Average,9_Better,0,31
530,270500.0,3,2.5,1780,7848,1.0,0,0,3_Average,7_Average,0,37
531,200000.0,2,1.5,1360,1898,2.0,0,0,3_Average,7_Average,0,37
532,970000.0,4,3.25,4740,76230,2.0,0,0,3_Average,10_Very_Good,0,28
533,160000.0,3,1.5,1010,9600,1.0,0,0,4_Good,7_Average,0,53
534,204000.0,3,1.0,1040,7405,1.0,0,0,4_Good,6_Low_Average,0,44
535,358000.0,3,2.25,1610,6655,2.0,0,0,4_Good,7_Average,0,30
536,452000.0,4,1.75,1570,8268,1.0,0,0,3_Average,7_Average,0,36
537,595000.0,2,2.0,1510,4000,1.0,0,0,4_Good,7_Average,0,115
538,249000.0,3,2.0,1360,6082,1.0,0,0,3_Average,7_Average,0,21
539,346900.0,4,2.5,1970,5106,2.0,0,0,3_Average,8_Good,0,16
540,2130000.0,3,2.5,5403,24069,2.0,1,1,4_Good,12_Luxury,0,39
541,280000.0,4,2.5,1560,4350,2.0,0,0,3_Average,7_Average,0,12
542,318888.0,4,1.75,2320,12000,1.0,0,0,4_Good,8_Good,0,42
543,530000.0,3,2.25,2120,40518,1.0,0,0,3_Average,8_Good,0,48
544,375000.0,3,2.25,2120,18500,2.0,0,0,4_Good,8_Good,0,32
545,910000.0,4,2.5,3350,29242,2.0,0,0,3_Average,11_Excellent,0,27
546,782000.0,4,2.5,2380,9614,2.0,0,0,4_Good,10_Very_Good,0,24
547,259950.0,2,2.0,1070,649,2.0,0,0,3_Average,9_Better,0,7
548,315000.0,4,2.75,2300,18360,1.0,0,0,4_Good,7_Average,0,36
549,215000.0,2,1.0,1320,8865,1.0,0,0,4_Good,6_Low_Average,0,72
550,705000.0,3,1.75,2180,10221,1.0,0,1,4_Good,7_Average,0,69
551,1450000.0,3,3.0,4380,6320,2.0,0,1,5_Very_Good,10_Very_Good,0,63
552,451000.0,3,1.75,1790,9813,2.0,0,0,3_Average,7_Average,0,66
553,261000.0,2,1.0,750,8125,1.0,0,0,4_Good,6_Low_Average,0,72
554,396000.0,3,1.5,1300,8280,1.0,0,0,5_Very_Good,7_Average,0,59
555,725000.0,4,2.5,2990,29170,2.0,0,1,3_Average,9_Better,0,16
557,238000.0,4,1.0,1400,7242,1.5,0,0,3_Average,7_Average,0,56
558,750000.0,6,1.75,2750,9563,2.0,0,0,4_Good,8_Good,0,42
559,331500.0,4,2.5,2050,10271,2.0,0,0,3_Average,7_Average,0,17
560,460000.0,4,3.0,2230,108900,1.0,0,0,3_Average,7_Average,0,37
561,404950.0,4,2.25,2340,217014,1.0,0,0,4_Good,8_Good,0,33
562,880000.0,3,2.5,2870,5163,2.0,0,0,3_Average,9_Better,0,1
563,863000.0,4,2.5,4120,22370,2.0,0,0,3_Average,10_Very_Good,0,18
564,638700.0,3,1.75,2080,9162,1.0,0,0,3_Average,7_Average,0,55
565,435000.0,3,2.5,1840,5680,2.0,0,0,3_Average,7_Average,0,7
566,260000.0,3,1.0,1180,5350,1.5,0,0,4_Good,6_Low_Average,0,56
567,671500.0,5,2.75,2160,4000,1.5,0,0,5_Very_Good,7_Average,0,88
568,610000.0,3,1.0,1180,3400,1.5,0,0,3_Average,8_Good,0,108
569,405000.0,2,0.75,1160,15029,1.0,0,0,4_Good,6_Low_Average,0,78
570,338900.0,4,2.5,1830,5612,2.0,0,0,3_Average,7_Average,0,12
571,720000.0,4,4.0,3200,7708,2.0,0,0,3_Average,10_Very_Good,0,11
572,442000.0,5,3.0,2560,5445,1.5,0,0,4_Good,7_Average,0,88
573,650000.0,5,2.75,2550,5040,1.5,0,0,5_Very_Good,8_Good,0,113
574,263500.0,3,1.75,1330,9917,1.0,0,0,3_Average,7_Average,0,34
575,300000.0,2,1.0,1220,75794,1.0,0,0,4_Good,7_Average,0,52
576,266000.0,3,2.5,1805,3402,2.0,0,0,3_Average,7_Average,0,6
577,930000.0,4,4.0,6050,84942,2.5,0,1,3_Average,9_Better,0,6
578,530000.0,4,2.5,2320,5493,2.0,0,0,3_Average,8_Good,0,11
579,180000.0,3,1.0,1384,8960,1.0,0,0,4_Good,6_Low_Average,0,50
580,619000.0,3,2.5,2720,6439,2.0,0,0,3_Average,9_Better,0,10
581,264000.0,3,1.5,1820,10608,1.0,0,0,4_Good,7_Average,0,53
582,730000.0,2,2.25,2130,4920,1.5,0,1,4_Good,7_Average,0,74
583,439000.0,4,2.25,2060,10070,2.0,0,0,3_Average,7_Average,0,40
584,268500.0,4,1.75,1420,7500,1.0,0,0,4_Good,7_Average,0,34
585,330000.0,3,1.75,1510,15744,1.0,0,0,3_Average,7_Average,0,30
586,640000.0,3,2.5,2160,4000,1.5,0,0,3_Average,8_Good,1,112
587,900000.0,3,2.5,3180,12600,2.0,0,0,4_Good,11_Excellent,0,37
588,370000.0,3,2.25,2110,13300,2.0,0,0,4_Good,8_Good,0,30
589,685000.0,3,2.0,2060,2900,1.5,0,0,5_Very_Good,8_Good,0,84
590,505000.0,3,1.5,1830,217800,1.0,0,0,3_Average,7_Average,0,34
591,265000.0,3,1.75,1820,32666,1.0,0,0,4_Good,7_Average,0,49
592,290000.0,3,2.5,1610,2937,2.0,0,0,3_Average,8_Good,0,9
593,296000.0,4,2.5,1780,3600,2.0,0,0,3_Average,7_Average,0,9
594,360000.0,4,2.5,1840,9611,2.0,0,0,3_Average,7_Average,0,19
595,240500.0,3,1.75,1460,10584,1.0,0,0,3_Average,7_Average,0,18
596,372500.0,2,2.5,1400,2958,2.0,0,0,3_Average,8_Good,0,8
597,595000.0,3,2.5,3370,14402,2.0,0,1,3_Average,9_Better,0,11
598,515000.0,4,3.0,3590,8249,2.0,0,0,3_Average,9_Better,0,18
599,1220000.0,4,2.25,3200,15367,2.0,0,0,4_Good,9_Better,0,53
600,507000.0,2,1.75,1670,6460,1.0,0,0,3_Average,8_Good,0,11
601,399950.0,4,2.0,2420,31465,1.0,0,0,3_Average,9_Better,0,31
602,185000.0,3,1.75,1430,10816,2.0,0,0,3_Average,7_Average,0,21
603,460000.0,3,1.75,1440,7070,1.0,0,0,3_Average,7_Average,0,35
604,435500.0,3,2.25,1450,4789,2.0,0,0,3_Average,7_Average,0,30
605,469000.0,4,2.75,3550,13938,1.0,0,0,5_Very_Good,8_Good,0,49
606,531000.0,2,3.0,1270,1175,2.0,0,0,3_Average,8_Good,0,15
607,443500.0,2,1.0,940,6804,1.0,0,0,3_Average,7_Average,0,66
608,223000.0,3,2.0,1670,6824,1.0,0,0,3_Average,7_Average,0,25
609,590000.0,4,3.5,3100,15842,2.0,0,0,3_Average,8_Good,0,19
610,340000.0,2,2.5,1100,1760,3.0,0,0,3_Average,7_Average,0,18
611,650000.0,3,2.0,1870,3388,1.0,0,0,4_Good,8_Good,0,90
612,533600.0,3,2.5,1930,5080,2.0,0,0,4_Good,8_Good,0,25
613,695000.0,3,2.75,2540,4694,2.0,0,0,3_Average,9_Better,0,10
614,242000.0,3,1.75,1280,7524,1.5,0,0,4_Good,7_Average,0,27
615,425000.0,3,2.25,1820,8814,1.0,0,0,3_Average,7_Average,0,48
616,525000.0,3,2.25,1490,9414,2.0,0,0,3_Average,7_Average,0,34
617,485000.0,3,2.5,1880,5502,2.0,0,0,3_Average,8_Good,0,27
618,175000.0,3,1.0,1250,9775,1.0,0,0,3_Average,7_Average,0,44
619,210000.0,3,2.0,1440,7210,1.0,0,0,3_Average,8_Good,0,32
620,260000.0,3,2.5,1920,7415,2.0,0,0,3_Average,7_Average,0,26
621,577000.0,3,2.5,2060,5750,1.0,0,0,3_Average,7_Average,0,39
622,200000.0,3,1.5,1210,10588,1.0,0,0,4_Good,7_Average,0,57
623,605000.0,2,1.75,1760,5000,1.0,0,0,4_Good,7_Average,0,88
624,325000.0,3,1.0,990,6750,1.0,0,0,4_Good,6_Low_Average,0,68
625,289500.0,3,1.0,960,6400,1.0,0,0,4_Good,6_Low_Average,0,71
626,559950.0,3,2.5,1660,1458,3.0,0,0,3_Average,9_Better,0,1
627,1040000.0,3,1.75,1900,9375,1.0,0,1,4_Good,8_Good,0,74
628,543500.0,3,2.25,1270,2790,1.0,0,0,3_Average,7_Average,0,45
629,480000.0,4,2.25,3250,34293,2.0,0,0,4_Good,9_Better,0,32
630,218000.0,3,1.0,960,9633,1.0,0,0,5_Very_Good,6_Low_Average,0,33
631,565000.0,2,1.75,1330,6000,1.0,0,0,4_Good,7_Average,0,101
632,426700.0,3,1.75,2080,7700,1.0,0,0,5_Very_Good,7_Average,0,47
633,650000.0,3,2.5,2690,11575,1.0,0,1,3_Average,8_Good,0,58
634,542000.0,2,1.0,890,3060,1.0,0,0,3_Average,7_Average,0,105
635,415000.0,3,1.75,1070,8000,1.0,0,0,3_Average,7_Average,0,38
636,214000.0,3,1.0,1200,8316,1.0,0,0,4_Good,6_Low_Average,0,62
637,245000.0,3,1.5,1360,8910,2.0,0,0,5_Very_Good,7_Average,0,66
638,314500.0,3,2.0,2050,13303,1.0,0,0,3_Average,8_Good,0,22
639,1120000.0,3,1.5,3000,5750,2.0,0,0,5_Very_Good,9_Better,0,91
640,378000.0,2,2.0,1300,3850,1.0,0,0,3_Average,7_Average,0,52
641,305000.0,4,2.5,2250,9091,1.0,0,0,3_Average,7_Average,0,33
642,595000.0,5,2.75,3740,6750,1.0,0,0,4_Good,8_Good,0,37
643,729500.0,3,2.5,1660,1091,3.0,0,1,3_Average,9_Better,0,0
644,430000.0,3,2.5,2360,6699,2.0,0,0,3_Average,7_Average,0,12
645,240000.0,3,1.75,1760,6500,1.0,0,0,3_Average,7_Average,0,28
646,545000.0,3,1.75,1680,6200,1.5,0,0,3_Average,7_Average,0,99
647,530000.0,3,1.75,1320,2500,1.0,0,0,3_Average,7_Average,0,97
648,157000.0,1,1.0,870,26326,1.0,0,0,3_Average,6_Low_Average,0,76
649,425000.0,4,1.0,1260,7645,1.5,0,0,3_Average,6_Low_Average,0,90
650,220000.0,3,1.0,1000,6020,1.0,0,0,3_Average,6_Low_Average,0,71
651,521000.0,4,1.75,2020,36400,1.0,0,0,4_Good,8_Good,0,39
652,325000.0,3,1.0,1920,6862,1.0,0,1,3_Average,7_Average,0,63
653,597500.0,3,2.0,2150,5400,1.5,0,0,4_Good,7_Average,0,104
654,337000.0,3,2.5,1470,3976,2.0,0,0,3_Average,7_Average,0,16
655,1000000.0,3,2.5,3180,10492,2.0,0,1,3_Average,10_Very_Good,0,24
656,3070000.0,3,2.5,3930,55867,1.0,1,1,4_Good,8_Good,0,58
657,495000.0,3,1.0,990,6000,1.0,0,0,3_Average,6_Low_Average,0,72
658,748000.0,4,3.5,2770,3330,2.0,0,0,3_Average,8_Good,0,14
659,888000.0,3,1.5,1250,8710,1.0,0,0,4_Good,7_Average,0,62
660,269900.0,3,1.75,1140,22267,1.0,0,0,3_Average,7_Average,0,29
661,496500.0,4,2.5,2250,14440,1.0,0,0,3_Average,7_Average,0,48
662,475000.0,3,2.5,1640,5097,2.0,0,0,3_Average,7_Average,0,46
663,312000.0,3,1.5,1255,1374,3.0,0,0,3_Average,7_Average,0,11
664,323000.0,3,1.0,1290,12231,1.0,0,0,3_Average,7_Average,0,39
665,331000.0,3,1.75,1300,9079,1.0,0,0,3_Average,7_Average,0,29
666,306000.0,3,1.5,1220,1086,3.0,0,0,3_Average,8_Good,0,8
667,655000.0,4,2.5,2630,4000,3.0,0,0,3_Average,8_Good,0,13
668,290000.0,3,1.5,1950,15954,1.0,0,0,4_Good,8_Good,0,56
669,1250000.0,4,3.25,3160,5000,2.0,0,0,5_Very_Good,9_Better,0,50
670,460000.0,3,1.75,1550,4708,1.0,0,0,4_Good,7_Average,0,66
671,435000.0,4,2.5,1700,6380,1.0,0,0,4_Good,7_Average,0,75
672,664000.0,4,2.75,2510,11880,1.0,0,0,5_Very_Good,8_Good,0,37
673,865000.0,4,1.75,1800,4180,2.0,0,1,4_Good,8_Good,0,94
